ip.src,ip.dst,ip.len,ip.flags.df,ip.flags.mf,ip.ttl,ip.proto,tcp.window_size,tcp.ack,tcp.seq,tcp.len,tcp.stream,tcp.urgent_pointer,tcp.flags.urg,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.fin,frame.time_relative,frame.time_delta,tcp.time_relative,tcp.time_delta
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","9","0","0","1","0","0","0","0","139.049612000","0.000153000","0.000979000","0.000153000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","10","0","0","0","0","0","1","0","139.061177000","0.011565000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","10","0","0","1","0","0","1","0","139.062091000","0.000914000","0.000914000","0.000914000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","10","0","0","1","0","0","0","0","139.062357000","0.000266000","0.001180000","0.000266000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","9","0","0","1","1","0","0","0","139.062602000","0.000245000","0.013969000","0.012990000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","10","0","0","1","1","0","0","0","139.062847000","0.000245000","0.001670000","0.000490000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","11","0","0","0","0","0","1","0","139.079268000","0.016421000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","11","0","0","1","0","0","1","0","139.080110000","0.000842000","0.000842000","0.000842000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","11","0","0","1","0","0","0","0","139.080377000","0.000267000","0.001109000","0.000267000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","12","0","0","0","0","0","1","0","139.091253000","0.010876000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","12","0","0","1","0","0","1","0","139.091996000","0.000743000","0.000743000","0.000743000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","12","0","0","1","0","0","0","0","139.092135000","0.000139000","0.000882000","0.000139000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","11","0","0","1","1","0","0","0","139.092377000","0.000242000","0.013109000","0.012000000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","12","0","0","1","1","0","0","0","139.092622000","0.000245000","0.001369000","0.000487000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","13","0","0","0","0","0","1","0","139.109295000","0.016673000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","13","0","0","1","0","0","1","0","139.110123000","0.000828000","0.000828000","0.000828000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","13","0","0","1","0","0","0","0","139.110291000","0.000168000","0.000996000","0.000168000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","14","0","0","0","0","0","1","0","139.127760000","0.017469000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","14","0","0","1","0","0","1","0","139.128577000","0.000817000","0.000817000","0.000817000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","14","0","0","1","0","0","0","0","139.128869000","0.000292000","0.001109000","0.000292000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","13","0","0","1","1","0","0","0","139.128942000","0.000073000","0.019647000","0.018651000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","15","0","0","0","0","0","1","0","139.141421000","0.012479000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","15","0","0","1","0","0","1","0","139.142197000","0.000776000","0.000776000","0.000776000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","15","0","0","1","0","0","0","0","139.142355000","0.000158000","0.000934000","0.000158000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","14","0","0","1","1","0","0","0","139.142599000","0.000244000","0.014839000","0.013730000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","5","0","0","1","0","0","0","0","139.147090000","0.004491000","0.150085000","0.147752000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","6","0","0","1","0","0","0","0","139.147171000","0.000081000","0.148846000","0.136656000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","7","0","0","1","0","0","0","0","139.147230000","0.000059000","0.137869000","0.136493000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","8","0","0","1","0","0","0","0","139.147340000","0.000110000","0.120745000","0.119448000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","16","0","0","0","0","0","1","0","139.158248000","0.010908000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","16","0","0","1","0","0","1","0","139.159045000","0.000797000","0.000797000","0.000797000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","16","0","0","1","0","0","0","0","139.159211000","0.000166000","0.000963000","0.000166000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","15","0","0","1","1","0","0","0","139.159454000","0.000243000","0.018033000","0.017099000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","17","0","0","0","0","0","1","0","139.169543000","0.010089000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","17","0","0","1","0","0","1","0","139.170477000","0.000934000","0.000934000","0.000934000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","17","0","0","1","0","0","0","0","139.170640000","0.000163000","0.001097000","0.000163000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","16","0","0","1","1","0","0","0","139.170880000","0.000240000","0.012632000","0.011669000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","18","0","0","0","0","0","1","0","139.190603000","0.019723000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","18","0","0","1","0","0","1","0","139.191522000","0.000919000","0.000919000","0.000919000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","18","0","0","1","0","0","0","0","139.191688000","0.000166000","0.001085000","0.000166000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","17","0","0","1","1","0","0","0","139.191930000","0.000242000","0.022387000","0.021290000"
"192.168.0.5","192.168.0.11","177","1","0","128","6","65535","1","1","137","18","0","0","1","1","0","0","0","139.192175000","0.000245000","0.001572000","0.000487000"
"192.168.0.11","192.168.0.5","129","1","0","128","6","64103","138","1","89","18","0","0","1","1","0","0","0","139.193618000","0.001443000","0.003015000","0.001443000"
"192.168.0.5","192.168.0.11","125","1","0","128","6","65446","90","138","85","18","0","0","1","1","0","0","0","139.212171000","0.018553000","0.021568000","0.018553000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","64018","223","90","92","18","0","0","1","1","0","0","0","139.213338000","0.001167000","0.022735000","0.001167000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","229","223","0","4","0","0","1","0","0","0","1","139.237045000","0.023707000","0.896375000","0.677694000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","229","0","4","0","0","1","0","0","0","1","139.237874000","0.000829000","0.897204000","0.000829000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65307","230","224","0","4","0","0","1","0","0","0","0","139.238038000","0.000164000","0.897368000","0.000164000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","9","0","0","1","0","0","0","0","139.256170000","0.018132000","0.207537000","0.193568000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","10","0","0","1","0","0","0","0","139.256253000","0.000083000","0.195076000","0.193406000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","12","0","0","1","0","0","0","0","139.256415000","0.000162000","0.165162000","0.163793000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","11","0","0","1","0","0","0","0","139.256497000","0.000082000","0.177229000","0.164120000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","13","0","0","1","0","0","0","0","139.256570000","0.000073000","0.147275000","0.127628000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","14","0","0","1","0","0","0","0","139.256658000","0.000088000","0.128898000","0.114059000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","19","0","0","0","0","0","1","0","139.260295000","0.003637000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","19","0","0","1","0","0","1","0","139.261296000","0.001001000","0.001001000","0.001001000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","19","0","0","1","0","0","0","0","139.261459000","0.000163000","0.001164000","0.000163000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","19","0","0","1","1","0","0","0","139.261701000","0.000242000","0.001406000","0.000242000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","20","0","0","0","0","0","1","0","139.280738000","0.019037000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","20","0","0","1","0","0","1","0","139.281776000","0.001038000","0.001038000","0.001038000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","20","0","0","1","0","0","0","0","139.281945000","0.000169000","0.001207000","0.000169000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","21","0","0","0","0","0","1","0","139.293931000","0.011986000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","21","0","0","1","0","0","1","0","139.294954000","0.001023000","0.001023000","0.001023000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","21","0","0","1","0","0","0","0","139.295167000","0.000213000","0.001236000","0.000213000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","20","0","0","1","1","0","0","0","139.295411000","0.000244000","0.014673000","0.013466000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","22","0","0","0","0","0","1","0","139.311631000","0.016220000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","22","0","0","1","0","0","1","0","139.312560000","0.000929000","0.000929000","0.000929000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","22","0","0","1","0","0","0","0","139.312843000","0.000283000","0.001212000","0.000283000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","21","0","0","1","1","0","0","0","139.313088000","0.000245000","0.019157000","0.017921000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","18","0","0","1","0","0","0","0","139.325020000","0.011932000","0.134417000","0.111682000"
"192.168.0.5","192.168.0.11","48","1","0","128","6","65535","0","0","0","23","0","0","0","0","0","1","0","139.325222000","0.000202000","0.000000000","0.000000000"
"192.168.0.11","192.168.0.5","48","1","0","128","6","64240","1","0","0","23","0","0","1","0","0","1","0","139.325938000","0.000716000","0.000716000","0.000716000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65535","1","1","0","23","0","0","1","0","0","0","0","139.326144000","0.000206000","0.000922000","0.000206000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","22","0","0","1","1","0","0","0","139.326385000","0.000241000","0.014754000","0.013542000"
"192.168.0.5","192.168.0.11","172","1","0","128","6","65535","1","1","132","23","0","0","1","1","0","0","0","139.326630000","0.000245000","0.001408000","0.000486000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","16","0","0","1","0","0","0","0","139.365351000","0.038721000","0.207103000","0.194471000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","17","0","0","1","0","0","0","0","139.365462000","0.000111000","0.195919000","0.173532000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","15","0","0","1","0","0","0","0","139.365542000","0.000080000","0.224121000","0.206088000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","19","0","0","1","0","0","0","0","139.475335000","0.109793000","0.215040000","0.213634000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","20","0","0","1","0","0","0","0","139.475419000","0.000084000","0.194681000","0.180008000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","21","0","0","1","0","0","0","0","139.475578000","0.000159000","0.181647000","0.162490000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","22","0","0","1","0","0","0","0","139.475611000","0.000033000","0.163980000","0.149226000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64108","133","1","0","23","0","0","1","0","0","0","0","139.475686000","0.000075000","0.150464000","0.149056000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","182","223","0","18","0","0","1","0","0","0","1","140.310693000","0.835007000","1.120090000","0.985673000"
"192.168.0.5","192.168.0.11","93","1","0","128","6","65111","425","63802","53","3","0","0","1","1","0","0","0","140.310926000","0.000233000","12.908723000","10.830519000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64018","224","182","0","18","0","0","1","0","0","0","1","140.311603000","0.000677000","1.121000000","0.000910000"
"192.168.0.5","192.168.0.11","40","1","0","128","6","65354","183","224","0","18","0","0","1","0","0","0","0","140.311784000","0.000181000","1.121181000","0.000181000"
"192.168.0.11","192.168.0.5","93","1","0","128","6","64134","63855","425","53","3","0","0","1","1","0","0","0","140.312928000","0.001144000","12.910725000","0.002002000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","63855","1460","3","0","0","1","1","0","0","0","140.341064000","0.028136000","12.938861000","0.028136000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65058","478","65315","1460","3","0","0","1","1","0","0","0","140.341669000","0.000605000","12.939466000","0.000605000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","64240","66775","478","0","3","0","0","1","0","0","0","0","140.342338000","0.000669000","12.940135000","0.000669000"
"192.168.0.5","192.168.0.11","1273","1","0","128","6","65058","478","66775","1233","3","0","0","1","1","0","0","0","140.342734000","0.000396000","12.940531000","0.000396000"
"192.168.0.11","192.168.0.5","132","1","0","128","6","63007","68008","478","92","3","0","0","1","1","0","0","0","140.343974000","0.001240000","12.941771000","0.001240000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","5","0","0","1","1","0","0","0","140.373909000","0.029935000","1.376904000","1.226819000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","5","0","0","1","1","0","0","0","140.374170000","0.000261000","1.377165000","0.000261000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","5","0","0","1","0","0","0","0","140.374891000","0.000721000","1.377886000","0.000721000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","6","0","0","1","1","0","0","0","140.380146000","0.005255000","1.381821000","1.232975000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","6","0","0","1","1","0","0","0","140.380423000","0.000277000","1.382098000","0.000277000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","7","0","0","1","0","0","0","0","140.380676000","0.000253000","1.371315000","1.233446000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","7","0","0","1","1","0","0","0","140.380924000","0.000248000","1.371563000","0.000248000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","61188","3053","1","0","6","0","0","1","0","0","0","0","140.381112000","0.000188000","1.382787000","0.000689000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","7","0","0","1","0","0","0","0","140.381478000","0.000366000","1.372117000","0.000554000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","7","0","0","1","1","0","0","0","140.381912000","0.000434000","1.372551000","0.000434000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","8","0","0","1","0","0","0","0","140.384474000","0.002562000","1.357879000","1.237134000"
"192.168.0.5","192.168.0.11","80","1","0","128","6","65535","1","1593","40","8","0","0","1","1","0","0","0","140.384720000","0.000246000","1.358125000","0.000246000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","133","1460","9","0","0","1","1","0","0","0","140.385129000","0.000409000","1.336496000","1.128959000"
"192.168.0.11","192.168.0.5","40","1","0","128","6","62608","1633","1","0","8","0","0","1","0","0","0","0","140.385389000","0.000260000","1.358794000","0.000669000"
"192.168.0.5","192.168.0.11","1500","1","0","128","6","65535","1","1593","1460","9","0","0","1","1","0","0","0","140.385730000","0.000341000","1.337097000","0.000601000"
"192.168.0.5","192.168.0.11","1460","1","0","128","6","65535","1","1633","1420","8","0","0","1","1","0","0","0","140.385871000","0.000141000","1.359276000","0.000482000"
